<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190701,000000,512.0165494,512.9494907,508.9934116,511.2722355,4909
20190702,000000,511.6494905,512.9953730,508.6059606,512.9851770,4910
20190703,000000,514.2443928,517.5632169,514.2392948,517.5581188,2755
20190705,000000,515.7279225,516.4059618,512.8220397,513.8365496,4913
20190708,000000,512.1796866,512.1796866,507.4487055,509.6918431,4914
20190709,000000,508.4938037,511.0989022,508.1063527,510.7063531,4907
20190710,000000,511.8534121,513.9487065,510.1914510,512.4600788,4912
20190711,000000,515.0141969,515.5596872,508.8914508,512.4753730,4897
20190712,000000,511.0734120,511.0734120,503.2785088,506.7094897,4893
20190715,000000,507.6067448,508.9424312,505.3636072,507.9890978,4907
20190716,000000,507.5965487,508.1624311,505.2259601,505.4094895,4916
20190717,000000,506.6432152,508.1726272,505.8479210,505.8581170,4916
20190718,000000,505.8326268,509.8294902,503.7526265,508.9118430,4906
20190719,000000,509.7887059,509.8753726,503.4671363,503.4671363,4902
20190722,000000,504.4153717,504.7212541,502.5443910,502.8502734,4916
20190723,000000,503.2428225,506.3679210,501.3514497,505.5828229,4910
20190724,000000,505.3941954,506.1639994,500.2604691,506.1639994,4886
20190725,000000,504.9710581,506.6839995,502.4883126,503.1102735,4893
20190726,000000,504.3745874,506.3781171,503.6659598,505.7051758,4912
20190729,000000,505.3890974,507.8616468,504.9404698,507.5149800,4913
20190730,000000,504.3745874,506.1232151,502.2589008,506.0722347,4907
20190731,000000,505.7918425,507.8514507,498.4149786,501.1169398,4544
20190801,000000,501.4126262,506.9032152,498.2671355,501.2545869,4494
20190802,000000,500.6785084,501.8459596,496.4522332,499.6996847,4799
20190805,000000,496.3553705,496.3553705,483.5796822,487.7039966,4805
20190806,000000,489.6922322,494.9330173,488.1475261,494.9177232,4854
20190807,000000,492.8887033,496.4573313,484.8898785,494.9534095,4718
20190808,000000,495.7690959,502.3302734,495.7690959,501.8357635,4874
20190809,000000,501.3157634,505.0985091,498.0122335,502.2538028,4844
20190812,000000,500.9130182,501.7287046,494.9534095,496.7326254,4902
20190813,000000,496.1769391,505.5063523,496.1769391,503.1357637,4541
20190814,000000,499.6894886,499.6894886,488.6777222,488.8663497,4870
20190815,000000,490.0796832,492.2412522,487.4949770,490.5028206,4619
20190816,000000,492.5012522,497.8236060,492.5012522,496.7428215,4879
20190819,000000,499.6232141,502.7126264,499.6232141,501.4839987,4918
20190820,000000,501.4024301,502.2589008,496.8549784,497.0436059,4895
20190821,000000,499.4192925,501.9428223,499.2663513,500.7141947,4908
20190822,000000,501.5196850,502.5494891,496.1106646,497.9459590,4902
20190823,000000,496.9110568,499.0777238,484.3902706,486.5875258,4662
20190826,000000,488.9275262,491.5988992,488.1118398,491.1706638,4899
20190827,000000,493.3373308,495.8404684,487.8212515,488.3310555,4903
20190828,000000,487.0820357,492.6541934,486.0318395,491.7314482,4897
20190829,000000,494.4334094,496.5847823,492.5420366,495.6008606,4893
20190830,000000,497.2985079,498.4353708,493.6839975,496.2432136,4900
20190903,000000,494.0000760,495.3918409,490.9004677,492.7714484,4838
20190904,000000,495.1828213,496.1922332,490.6506637,492.6745856,4906
20190905,000000,495.8914488,498.6087042,494.2600760,497.4310569,4867
20190906,000000,498.4659590,500.1789005,497.8236060,498.5526257,4851
20190909,000000,498.6494885,498.9247826,491.9353698,493.6228210,4911
20190910,000000,492.6134091,495.4887037,485.8534081,495.4887037,4892
20190911,000000,495.9067430,500.7957633,495.2388997,500.7957633,4910
20190912,000000,502.8145872,504.6855678,500.2043907,500.2859593,4738
20190913,000000,500.9538026,503.5843912,498.8279199,499.9392926,4910
20190916,000000,498.3232139,500.2298809,496.5236058,499.1236062,4901
20190917,000000,498.8228218,501.0353712,498.3385080,499.8883122,4886
20190918,000000,499.5416455,500.3012534,495.9883116,499.6996847,4913
20190919,000000,499.8730181,503.9871364,499.7863514,501.8969400,4918
20190920,000000,502.1824302,506.6941956,502.1824302,504.8028228,4916
20190923,000000,503.5843912,504.2726266,501.7796850,501.8714498,4910
20190924,000000,503.5639990,503.7577246,495.2694880,496.9161549,4827
20190925,000000,496.5490960,497.0741941,493.7808603,494.5047820,4853
20190926,000000,495.6059586,495.8302724,487.6530162,490.7016441,4824
20190927,000000,492.0832130,493.2302720,486.4855650,488.1934084,4705
20190930,000000,488.5910556,495.5906645,488.5910556,492.5369385,4890
20191001,000000,493.5769387,494.9788997,486.4192905,487.2400750,4748
20191002,000000,485.4863492,486.3020356,478.2573285,480.1487013,4779
20191003,000000,479.5777208,485.3079178,476.3353674,485.2212511,4644
20191004,000000,486.3581140,492.8581150,486.3581140,492.6898797,4862
20191007,000000,491.2981148,494.0969388,489.9522322,490.5945853,4861
20191008,000000,487.4083103,487.4083103,481.3875250,481.4079172,4765
20191009,000000,484.1761529,486.3020356,482.9832116,484.7522314,4870
20191010,000000,483.4828195,488.8510556,483.2687018,487.1075259,4819
20191011,000000,490.8647814,496.6255666,490.8647814,491.1655658,4707
20191014,000000,491.2369383,493.2761543,490.2887029,490.9718402,4902
20191015,000000,492.5522326,501.2698810,492.5522326,499.5671357,4651
20191016,000000,498.2263512,501.4534105,498.2263512,498.8839983,4554
20191017,000000,500.5102731,504.1553717,500.5102731,502.6871362,4722
20191018,000000,502.2028224,503.4671363,498.4965473,500.9334104,4835
20191021,000000,502.1416459,503.4263520,500.0616456,500.9589006,4728
20191022,000000,503.2632147,507.4894898,501.2341948,501.3667438,4518
20191023,000000,501.6318419,505.8938033,501.1934104,504.2675286,4776
20191024,000000,505.1341954,505.5471366,500.0157632,501.4075281,4895
20191025,000000,499.9698808,504.0177246,499.1796846,502.7126264,4907
20191028,000000,503.0796852,508.9628234,503.0796852,508.0400782,4907
20191029,000000,508.2694900,515.3557656,507.9279213,513.4592947,4900
20191030,000000,515.1059616,517.2624325,512.9800789,517.0483148,4856
20191031,000000,516.0898833,517.1043933,513.1381182,516.1153735,4874
20191101,000000,517.9914522,522.0749823,517.9200797,518.0271385,4892
20191104,000000,520.2498840,520.4283154,516.2938049,516.3243932,4911
20191105,000000,517.1604717,517.3185110,511.8483140,511.8687062,4845
20191106,000000,512.5569416,515.3761577,511.9961572,514.3259615,4856
20191107,000000,516.4569422,517.2420404,514.2341968,515.5596872,4853
20191108,000000,515.2945891,520.1275310,514.7898831,520.1224330,4845
20191111,000000,517.9149816,519.2200799,516.5640010,518.0781189,4914
20191112,000000,518.1953738,522.7989040,518.1290993,521.0706684,4900
20191113,000000,519.7502760,523.0181197,518.8173347,521.5702763,4857
20191114,000000,521.3714528,521.9475313,518.3534131,521.1369429,4904
20191115,000000,522.2330215,533.0510624,522.2330215,532.5004741,4913
20191118,000000,532.4392976,534.6977293,530.1808659,530.7875326,4901
20191119,000000,532.4647878,535.6663569,531.8530230,534.7436117,4856
20191120,000000,534.1624351,536.4157688,531.4502778,534.8047882,4772
20191121,000000,535.0647882,536.2118472,531.4247876,535.7020432,4836
20191122,000000,536.9459650,538.3428279,535.4267490,537.7055729,4886
20191125,000000,539.0769457,544.2565543,539.0769457,544.1240053,4881
20191126,000000,543.8436131,545.0161623,542.1663579,543.9047896,4890
20191127,000000,544.8377309,547.6824372,544.4298877,546.7749861,4915
20191129,000000,545.7298879,546.7698880,544.1342014,544.7663583,2587
20191202,000000,545.2812604,545.9745938,540.4992988,542.1867501,4819
20191203,000000,537.9196906,541.7942010,536.9000826,541.3761617,4710
20191204,000000,543.3236130,547.0604763,543.0738090,546.2702801,4856
20191205,000000,546.8718488,546.8922410,541.4679264,545.7043977,4892
20191206,000000,547.9832216,551.0216534,547.9832216,549.1047904,4876
20191209,000000,548.8294962,549.3953786,544.9040054,544.9091034,4917
20191210,000000,545.0008682,546.5404762,542.7118482,545.7706722,4869
20191211,000000,546.0612605,547.8353784,545.1691035,546.2243978,4894
20191212,000000,546.6169468,552.7498890,546.3365546,550.8075357,4620
20191213,000000,550.6953788,553.8816538,548.4522412,550.5067514,4510
20191216,000000,552.9487125,558.8114585,552.9487125,556.6549876,4910
20191217,000000,557.8785172,557.8785172,555.3804776,556.4969484,4907
20191218,000000,556.6855758,558.2914584,555.8036149,556.9608700,4910
20191219,000000,558.3577330,559.9330273,557.4451838,559.3110664,4909
20191220,000000,565.3318517,565.3318517,561.8294982,563.4251847,4901
20191223,000000,564.3071456,566.1067538,563.2110670,565.3930282,4916
20191224,000000,565.2757732,565.4898909,563.7208710,565.0361654,2758
20191226,000000,565.3267536,566.0200871,562.6655768,564.2204790,4918
20191227,000000,565.1024399,565.4694988,563.0632239,564.2969496,4915
20191230,000000,564.3326358,565.3165576,559.9432234,560.5142039,4903
20191231,000000,560.0196940,562.3800865,558.7655762,562.2220473,4904
20200102,000000,563.5475377,563.6494985,558.9185174,563.1294984,4896
20200103,000000,557.4655760,561.3655766,555.0338109,558.4494977,4808
20200106,000000,556.6498896,562.0945963,555.8698894,561.9722433,4894
20200107,000000,560.7844000,561.6306746,557.8479290,560.8149882,4863
20200108,000000,561.3451844,567.0855774,561.0291059,564.3989104,4754
20200109,000000,565.6632243,568.7424404,565.3420478,567.1722441,4813
20200110,000000,569.2522444,570.3789113,566.7185186,567.6208716,4886
20200113,000000,567.5138128,567.7075383,563.2671455,565.2757732,4837
20200114,000000,563.4863612,568.9514601,562.4310669,568.6302836,4806
20200115,000000,568.9259699,574.6867551,568.9259699,573.0604803,4877
20200116,000000,575.1557748,576.6342064,573.2847941,576.2008730,4868
20200117,000000,576.7922456,576.8789123,575.0181277,576.0887161,4881
20200121,000000,575.0996963,577.5926379,574.3757746,576.2008730,4886
20200122,000000,576.8330299,578.9742067,576.3283240,577.0267554,4861
20200123,000000,576.0530298,576.3640102,570.3483230,573.9628334,4781
20200124,000000,574.5491080,574.7836178,563.0326356,564.4142045,4861
20200127,000000,558.0518506,562.2577336,557.7255760,560.0757724,4676
20200128,000000,561.0291059,565.3063615,560.3357725,563.1091062,4822
20200129,000000,564.0930280,565.7906753,561.7683217,561.8040080,4814
20200130,000000,558.4749879,558.4749879,552.6938105,557.5063603,4636
20200131,000000,555.1867521,555.5436149,545.0314564,546.7545939,4483
20200203,000000,549.9663591,555.4926345,549.9663591,551.7914574,4742
20200204,000000,556.2726346,563.6291063,556.2726346,561.2840079,4786
20200205,000000,564.4091064,573.6722451,563.8687142,571.6381272,4588
20200206,000000,574.2585197,574.3706766,569.5632249,572.0663625,4774
20200207,000000,571.7961664,572.0510684,566.5910676,567.4271461,4744
20200210,000000,565.3879301,570.7612643,565.0565575,570.7408721,4886
20200211,000000,572.2804802,574.8091080,572.1785194,574.3145982,4845
20200212,000000,575.5585199,577.5263634,573.1216568,575.4157748,4888
20200213,000000,572.8412646,575.2016571,571.5157742,572.7494999,4860
20200214,000000,573.3357745,574.1004805,571.1640094,574.1004805,4907
20200218,000000,573.5447941,574.4828335,570.2718524,572.4028332,4867
20200219,000000,573.6722451,576.0632259,573.4887157,575.1761669,4884
20200220,000000,574.0393040,574.2942060,566.4942048,571.7094997,4820
20200221,000000,570.4196956,571.9796958,567.2538128,571.5208722,4713
20200224,000000,558.8777330,560.0961646,550.1498886,552.8875360,4369
20200225,000000,554.3047912,555.6149874,534.4377293,536.4157688,3652
20200226,000000,538.7557692,545.0671427,534.3204744,535.3502784,3797
20200227,000000,530.1757678,537.1957689,518.1392954,518.2616484,2884
20200228,000000,504.6090972,511.5730199,497.5432138,511.4659610,2346
20200302,000000,512.8373338,535.2024353,509.8702745,535.1820431,3396
20200303,000000,536.0691021,544.8377309,514.4432164,521.1879233,2681
20200304,000000,533.2498860,551.5059672,533.2498860,551.0828299,4081
20200305,000000,539.4083183,546.5914566,532.3934152,538.2153769,4040
20200306,000000,525.5875318,536.4922394,521.6008646,534.6926313,3158
20200309,000000,511.3181179,518.2106680,501.4687046,506.1436073,2125
20200310,000000,514.9122361,524.3385120,499.9953710,523.8389041,1306
20200311,000000,512.4855690,514.4687066,496.3808607,502.5189008,1730
20200312,000000,475.5094849,491.2063501,464.9055617,465.1196794,1504
20200313,000000,482.8608586,497.0130176,460.1388943,496.9620372,1624
20200316,000000,470.3247782,475.1781123,445.2475195,445.9969314,2636
20200317,000000,450.2486967,476.9114459,448.6122259,472.9349747,2594
20200318,000000,458.1863450,463.9471302,435.6683023,456.7537958,2105
20200319,000000,456.2032074,460.1898747,444.2788919,450.4781085,2498
20200320,000000,452.2675206,459.1549726,431.3094781,432.6910470,2450
20200323,000000,430.6059486,430.6059486,406.5024155,412.6761419,2012
20200324,000000,430.2032034,444.8090880,429.1173209,444.0647742,3090
20200325,000000,442.0969308,464.5843852,437.9318321,450.2537948,2934
20200326,000000,454.3679130,482.3459566,453.7816384,481.1785054,3412
20200327,000000,467.5667386,481.9381134,466.0985031,469.9526213,3863
20200330,000000,477.2224264,492.1341934,477.2224264,491.2624285,4010
20200331,000000,489.9165460,494.2345858,484.4871334,489.1110556,3621
20200401,000000,473.1898767,477.2530146,465.9251697,470.0188958,3945
20200402,000000,467.1639934,484.3341922,464.3345812,483.5745842,3474
20200403,000000,480.5463484,485.5985061,473.5467395,478.5173285,4278
20200406,000000,493.3373308,506.4087054,492.2871346,504.5683129,4123
20200407,000000,517.1298835,517.5989032,499.1490964,499.3836062,3985
20200408,000000,502.3149792,522.7326294,497.8439982,520.2498840,4589
20200409,000000,520.6526291,526.1891006,519.1894916,523.6961590,3795
20200413,000000,522.9518452,523.1506687,511.7769415,518.8632171,4654
20200414,000000,526.5000810,537.4914552,526.5000810,535.8243962,4275
20200415,000000,528.8145912,536.1149844,525.9291005,533.0663565,4350
20200416,000000,536.5789061,546.3263586,535.7683177,545.1232211,4308
20200417,000000,554.6310657,557.7816544,549.3494963,557.2259681,4309
20200420,000000,551.6334182,561.8244002,551.2561632,553.9632225,4674
20200421,000000,544.5624367,547.2491038,536.0945923,536.5738080,4098
20200422,000000,543.6243974,547.6467509,541.4577304,545.1996917,4538
20200423,000000,548.1667510,557.0271445,548.0291039,548.3553785,4362
20200424,000000,551.7098888,557.4400858,548.6816530,556.6957719,4563
20200427,000000,561.0138118,566.2800871,559.8412626,564.2051848,4908
20200428,000000,565.2044007,567.2640088,551.2918495,551.6691045,4888
20200429,000000,558.6330271,560.3204784,553.0914576,556.4408699,4903
20200430,000000,553.5757714,557.5012622,550.9043985,553.4177322,4365
20200501,000000,547.0655744,547.5753784,538.1491024,542.3498874,4902
20200504,000000,542.1204756,544.7816524,538.5059652,543.8691033,4918
20200505,000000,548.1922412,559.9585175,548.0851824,555.6098894,4920
20200506,000000,557.2667524,559.4385174,551.2714574,551.2918495,4920
20200507,000000,555.5181247,556.1145954,550.9961632,551.5620456,4854
20200508,000000,556.0381248,557.1291053,553.1934184,554.8706736,4902
20200511,000000,553.5706734,566.3769499,552.7243988,565.1024399,4919
20200512,000000,567.6361658,568.8800875,556.6243994,556.6243994,4023
20200513,000000,556.0840071,560.1420470,545.7298879,550.3130258,4781
20200514,000000,545.5412604,555.7118502,544.6185152,555.7118502,4839
20200515,000000,554.0345950,561.2330275,553.3718498,560.7436157,4864
20200518,000000,568.4059698,574.6918531,566.0200871,566.4942048,4900
20200519,000000,564.7251849,567.4220481,559.4028312,559.4028312,4903
20200520,000000,563.0071454,565.6122439,559.3314586,560.7844000,4914
20200521,000000,560.1216548,560.1216548,553.4279283,556.2522424,4920
20200522,000000,556.0636150,557.8275368,553.4534185,557.5879289,4919
20200526,000000,562.4310669,566.1934204,554.9522422,555.7679286,4572
20200527,000000,555.6812620,560.8557726,546.6424370,560.8557726,4812
20200528,000000,564.8373418,573.6518530,564.8373418,567.5749893,4798
20200529,000000,570.5012642,575.4259709,562.8644003,574.8244022,4715
20200601,000000,570.9091074,571.8777350,565.8161655,569.4204798,4916
20200602,000000,569.4306758,572.7953822,565.8824400,572.7494999,4919
20200603,000000,573.7079314,574.5593041,569.1451856,571.1894996,4918
20200604,000000,567.3098912,571.2710683,562.2016551,565.8059694,4919
20200605,000000,568.8444012,578.7345988,566.4024401,574.6969512,4917
20200608,000000,573.6467549,578.6326380,570.9753820,578.5816576,4918
20200609,000000,578.1738144,579.9938147,571.9491076,572.4232253,4899
20200610,000000,574.6561668,576.3996965,569.4204798,572.2193037,4913
20200611,000000,567.9267540,567.9267540,539.0208672,540.2800831,4729
20200612,000000,547.9934176,553.4789087,534.5498862,544.2361622,4806
20200615,000000,539.1075339,549.0385158,532.5106702,546.1122409,4903
20200616,000000,554.0294970,562.2169492,550.2467513,558.6687134,4872
20200617,000000,560.7793020,562.7165572,556.9353798,558.4342036,4887
20200618,000000,555.8291051,558.3373408,553.6726342,557.2055759,4903
20200619,000000,560.1165568,565.2349889,556.9302818,563.0377337,4905
20200622,000000,561.7479296,562.3087140,555.5385168,561.4828315,4917
20200623,000000,563.7157730,568.5079306,562.8949886,563.7361652,4918
20200624,000000,561.0393020,561.0596942,545.0671427,548.9467511,4910
20200625,000000,548.4930256,555.2275364,544.2259661,554.8757716,4916
20200626,000000,554.3863598,554.9012618,545.3781231,547.8455745,4909
20200629,000000,550.3742023,552.9996929,547.1930254,551.8679280,4891
20200630,000000,552.2808693,564.2051848,551.1083201,561.9467531,4906
20200701,000000,564.1694986,568.2938129,560.8098902,566.0914596,4915
20200702,000000,568.6659698,573.3561666,568.6659698,570.0322446,4912
20200706,000000,576.0275396,579.2851872,573.5193039,575.9663631,4908
20200707,000000,573.1267548,578.8110694,570.9957741,571.6687154,4904
20200708,000000,573.7895000,575.5126376,568.4314600,572.3926371,4912
20200709,000000,572.3365586,573.8965589,561.0800863,568.3040090,4776
20200710,000000,568.7475385,569.4204798,563.0173415,566.7796950,4914
20200713,000000,570.1596956,580.5342070,567.3302834,568.4620482,4554
20200714,000000,567.4883226,580.4475403,565.8824400,579.6318539,4897
20200715,000000,585.1275410,589.4455809,583.3381290,588.1914630,4917
20200716,000000,587.1106786,587.1106786,582.8181289,586.8761687,4918
20200717,000000,589.3487181,597.1334252,589.2008750,595.3949936,4916
20200720,000000,597.2455821,598.8361706,593.4067580,595.5020524,4909
20200721,000000,596.0067584,599.0502882,592.9632285,594.2530326,4773
20200722,000000,596.5318565,599.7793080,593.5393070,598.8871510,4915
20200723,000000,600.1565629,603.5671517,593.8655816,595.8589152,4912
20200724,000000,594.8546013,594.8546013,584.9389135,588.9306788,4902
20200727,000000,587.9161689,594.7730327,587.0138158,593.5902874,4918
20200728,000000,594.2173463,596.5165624,591.9079342,592.3055813,4919
20200729,000000,593.7432286,600.3961708,593.6718560,597.9185234,4916
20200730,000000,594.1612679,596.0526407,588.5993062,594.7424444,4919
20200731,000000,594.0695032,594.5487189,583.6236192,590.9444046,4915
20200803,000000,593.6463658,599.0859745,593.6463658,597.5157782,4917
20200804,000000,596.6644055,597.1844056,591.0004831,594.7628366,4918
20200805,000000,596.2055819,598.3671509,595.9251897,597.6738174,4919
20200806,000000,598.3824450,599.5651903,590.1236202,594.3753856,4866
20200807,000000,594.5334248,596.7153859,591.9844048,596.1444054,4917
20200810,000000,596.2412682,596.4706800,591.8263656,593.4220521,4919
20200811,000000,596.2922486,596.5420526,587.8498944,588.9510710,4914
20200812,000000,591.3165616,600.3910728,591.3165616,598.7597000,4918
20200813,000000,596.8275428,598.7495039,594.2938169,598.1122489,4920
20200814,000000,596.8989154,599.1471510,594.2683267,596.4910722,4898
20200817,000000,597.8981312,602.7157790,597.8981312,600.7326414,4918
20200818,000000,601.4106808,602.9655830,596.9193075,600.2126414,4915
20200819,000000,599.7436217,601.3138180,595.8691113,596.8836212,4886
20200820,000000,594.4467581,596.3636212,593.7840129,595.4357779,4914
20200821,000000,594.8546013,596.5624447,591.4440126,595.7875426,4914
20200824,000000,597.8369547,598.3008764,588.8847965,592.1016597,4918
20200825,000000,593.3863658,596.6847977,592.9326402,596.4604839,4876
20200826,000000,595.2522484,596.3024447,589.7463652,595.6957779,4917
20200827,000000,596.2259741,603.0828379,592.4891108,600.1922492,4915
20200828,000000,600.9314650,601.5636220,597.2761703,601.3444062,4918
20200831,000000,601.0793082,606.0244070,600.3502884,603.8220537,4911
20200901,000000,603.5926419,603.6997007,594.9361700,598.0510724,4914
20200902,000000,598.3467587,611.0969568,596.2667584,609.9346036,4905
20200903,000000,610.7247998,610.7757802,588.4769533,592.6624441,4897
20200904,000000,593.4577384,594.8393072,580.1773442,588.0844042,4887
20200908,000000,586.0757764,586.0757764,576.7922456,578.1585203,4895
20200909,000000,580.6412658,593.0753854,580.6412658,588.5330317,4917
20200910,000000,588.5330317,590.4753850,578.1687164,579.4687166,4808
20200911,000000,581.0236188,584.3577370,576.9604809,581.4263640,4863
20200914,000000,583.3942074,594.8953856,583.3942074,591.9742087,4863
20200915,000000,594.2428365,597.5718566,591.6632283,593.2334246,4918
20200916,000000,595.2624445,597.4851900,591.6275420,592.0812676,4916
20200917,000000,588.7114631,592.0812676,585.2396979,590.3683261,4905
20200918,000000,590.4142085,593.2895030,584.2812664,590.1236202,4911
20200921,000000,587.2687178,587.2687178,571.4596958,579.3667558,4898
20200922,000000,578.5612655,579.8510696,572.8667548,578.8365596,4915
20200923,000000,580.5749913,581.4824424,572.1224410,572.5251861,4897
20200924,000000,571.5667546,572.1836174,565.8875380,569.2063621,4914
20200925,000000,567.3047932,580.6106776,566.6879303,579.3004813,4861
20200928,000000,584.0977369,588.4769533,583.2973446,584.0416585,4918
20200929,000000,585.4232273,588.4208748,581.9157758,584.0314624,4918
20200930,000000,585.3824430,597.6330331,585.3110704,593.3353854,4910
20201001,000000,595.5326406,598.0765626,589.1091102,591.3267576,4914
20201002,000000,587.7989140,591.5153851,583.3381290,585.7036195,4912
20201005,000000,590.1287182,598.9942098,590.0063653,598.6322490,4914
20201006,000000,599.5346020,600.8447983,590.6793066,591.2095027,4852
20201007,000000,593.7432286,604.6377401,593.7432286,603.0828379,4900
20201008,000000,604.4847989,607.6200935,604.4847989,606.0447991,4918
20201009,000000,608.7977407,612.8200943,607.9106818,611.3212705,4915
20201012,000000,613.2330355,617.4542126,612.1420550,615.2059770,4918
20201013,000000,612.3816628,615.2926437,610.1538194,611.7138196,4912
20201014,000000,611.0459764,613.4777414,605.6471520,607.2224464,4915
20201015,000000,601.8898965,604.1024459,598.5455823,602.9706810,4917
20201016,000000,604.0871518,613.1106826,604.0871518,608.3236230,4917
20201019,000000,609.2055839,611.5659764,596.8428369,598.5965627,4898
20201020,000000,599.3714648,604.1483282,598.5659744,598.9024451,4913
20201021,000000,598.6067588,600.8549944,594.3498954,595.3389151,4915
20201022,000000,596.3330329,605.6369559,596.3330329,604.5000930,4911
20201023,000000,607.7220543,610.6636234,603.2663673,606.6769561,4916
20201026,000000,601.6553867,602.8330339,594.5334248,600.1412688,4897
20201027,000000,599.4938177,601.6400926,596.8887193,597.0773468,4918
20201028,000000,588.3138160,590.3938163,577.6945987,577.9749909,4889
20201029,000000,577.7761673,580.8145992,571.1028330,574.5796962,4909
20201030,000000,572.6883234,576.4659710,565.3981262,572.7596960,4903
20201102,000000,580.1059716,583.5165604,575.5585199,581.8240111,4908
20201103,000000,585.2549920,596.1902878,585.2549920,590.5926399,4911
20201104,000000,597.9898959,625.9628414,597.9898959,616.6742125,4909
20201105,000000,621.8895074,624.7597040,617.1891146,618.4534285,4912
20201106,000000,618.9326442,621.6346054,614.7369573,618.4228402,4919
20201109,000000,638.7946081,639.4726474,621.1808799,621.4510760,4346
20201110,000000,624.1581352,625.2949982,615.6342124,622.8377429,4588
20201111,000000,625.5295080,627.8746064,620.3040170,623.1079390,4866
20201112,000000,621.9659780,625.0910766,617.4287224,621.1146054,4918
20201113,000000,623.3883312,630.9028422,623.3883312,628.8228418,4920
20201116,000000,631.3718618,632.9471562,624.4487235,627.4259789,4915
20201117,000000,624.2957823,625.6620570,620.9871544,623.4189194,4914
20201118,000000,625.0706844,625.0706844,612.3510746,612.3714668,4904
20201119,000000,612.4530354,613.4522512,608.2420544,612.2032314,4874
20201120,000000,611.7444078,614.5483298,609.8224468,611.7597020,4914
20201123,000000,613.1361728,614.7420554,606.6973482,610.2557802,4913
20201124,000000,611.9891138,615.2518594,609.8224468,610.9695058,4914
20201125,000000,611.0306822,612.1063687,606.7891130,609.1393094,4917
20201127,000000,610.9542116,616.9444086,610.7910744,616.4855850,2760
20201130,000000,617.8773500,619.6208796,614.9969574,619.2997031,4909
20201201,000000,623.9440176,631.2851952,622.5981350,623.4546057,4912
20201202,000000,624.0255862,628.8789203,623.2812724,627.8134299,4911
20201203,000000,627.7471554,630.2604891,625.7946061,628.0071554,4910
20201204,000000,627.6910770,634.7416663,627.5279397,634.7416663,4917
20201207,000000,634.7926467,635.1902938,628.9400968,631.1118618,4913
20201208,000000,630.8926461,636.6738234,630.5408813,636.0977449,4915
20201209,000000,637.8412746,638.5600982,629.5569596,632.9675484,4909
20201210,000000,632.3659796,636.0671567,630.3420578,632.9012738,4896
20201211,000000,632.1467639,632.1518620,626.4624493,630.7346068,4847
20201214,000000,633.8902936,639.3910788,626.8600964,626.9365670,4913
20201215,000000,628.6291163,634.3949996,627.5330377,633.2479406,4915
20201216,000000,631.5197050,634.2369603,628.5628418,630.5000970,4917
20201217,000000,632.4118620,638.4173531,632.3659796,638.2542158,4914
20201218,000000,639.2636278,640.0283338,632.7024503,638.6875492,4909
20201221,000000,635.9346076,635.9346076,622.3738212,633.2020582,4191
20201222,000000,632.6820581,633.6200975,628.6036261,631.5910776,4777
20201223,000000,633.7934308,636.6075489,632.4934306,632.4934306,4722
20201224,000000,632.6055875,635.2361762,631.6012736,633.3753916,2744
20201228,000000,635.2208820,638.1420590,632.4016659,633.2989210,4891
20201229,000000,637.0306862,638.8812748,633.3651955,635.2565683,4918
20201230,000000,637.1938235,639.3910788,635.1699016,635.5624507,4916
20201231,000000,635.5828429,641.9553929,633.1561758,641.4251967,4913
20210104,000000,643.6122559,643.7855892,627.9816652,637.8259805,4906
20210105,000000,637.4538236,644.4126482,635.0118624,641.9859811,4920
20210106,000000,635.8224508,653.3851986,635.8224508,651.2032374,4908
20210107,000000,652.6918651,662.1130430,652.6918651,661.1393174,4918
20210108,000000,660.9201017,667.1295144,657.4534345,663.5099060,4915
20210111,000000,664.3765728,668.2561812,663.7087296,667.1957889,4911
20210112,000000,667.2926517,668.0267694,658.4628464,661.7612783,4913
20210113,000000,661.8785332,665.3655926,658.9879445,662.8981412,4913
20210114,000000,663.8667688,666.4769653,660.7926507,661.3789253,3674
20210115,000000,661.2055919,664.8201023,657.0048070,663.3620628,4910
20210119,000000,665.0291219,670.6369659,665.0291219,668.8628480,4910
20210120,000000,669.1483382,674.0373586,667.4710831,673.1757898,4911
20210121,000000,673.0024565,673.0024565,667.8636322,669.8263776,4905
20210122,000000,669.6377501,671.4577504,667.1499066,668.8067696,4894
20210125,000000,670.2699070,674.3126528,668.2663773,674.1852018,4902
20210126,000000,676.0459864,677.3510846,670.0812796,670.4075541,4907
20210127,000000,668.5773578,668.5773578,647.9965703,649.4800999,4888
20210128,000000,652.9110808,666.5636320,652.9110808,658.8095131,4901
20210129,000000,660.1910820,663.7546119,648.9448057,654.8228458,4894
20210201,000000,656.2604931,662.3781411,655.7048068,657.0506893,4909
20210202,000000,662.2048078,665.8142201,660.0891212,660.0891212,4908
20210203,000000,660.3797094,660.9761801,654.0326496,656.2961794,4915
20210204,000000,657.3514737,662.0569646,655.5059832,659.3804936,4877
20210205,000000,663.8208864,664.9883376,660.2573565,662.5208862,3698
20210208,000000,662.9236314,666.5993182,662.7655922,664.9322592,4911
20210209,000000,664.7691219,666.3393182,664.1369649,665.3910828,4916
20210210,000000,668.9087304,670.1118678,663.2448079,666.0028476,4912
20210211,000000,666.7420634,669.1126520,664.2134355,667.8330439,4915
20210212,000000,665.5746122,673.2318683,665.2891220,672.7016721,4916
